order_id,customer_id,merchant_id,order_amount,checkout_started_at,credit_decision_started_at,approved_for_installments,customer_credit_score,customer_age,customer_billing_zip,customer_shipping_zip,paid_installment_1,paid_installment_2,paid_installment_3,paid_installment_4
E3F683,4CEB13,05BCA0,75.00,2018-09-20 19:42:32.837,2018-09-20 19:42:34.383,TRUE,529,40,90248,90248,1,1,1,1
C408EF,80649E,3B88C5,52.00,2018-09-20 02:35:13.637,2018-09-20 02:35:15.310,TRUE,611,19,93219,93219,1,1,1,1
384912,814BD1,8B9AB8,386.75,2018-09-08 08:48:19.310,2018-09-08 08:48:20.577,TRUE,622,19,83706,83706,1,1,1,1
34CEBF,170F9B,26ECA2,85.00,2018-09-22 21:38:18.247,2018-09-22 21:38:19.780,TRUE,799,34,25428-4090,25428-4090,1,1,1,1
3203D3,DA3107,E3FFE5,48.48,2018-10-09 19:33:51.930,2018-10-09 19:33:52.373,TRUE,538,42,27616,27616,1,1,1,1
E85F74,403E89,6F498E,64.82,2018-09-12 11:34:08.463,2018-09-12 11:34:09.480,TRUE,483,25,32828,32792,1,1,1,1
1CA769,331D6F,C37828,49.91,2018-09-02 22:47:16.297,2018-09-02 22:47:17.407,TRUE,611,47,85364,85364,1,1,1,1
335D92,97E78D,8B9AB8,444.02,2018-09-09 07:45:01.273,2018-09-09 07:45:02.727,TRUE,551,28,92821,92821,1,1,1,1
482212,43F80D,55E809,374.00,2018-09-13 00:27:53.590,2018-09-13 00:27:54.937,TRUE,611,26,89014,89014,1,1,1,1
7CFAED,C57593,24FBAF,72.90,2018-10-13 17:03:30.183,2018-10-13 17:03:30.480,TRUE,620,30,75189,75189,1,1,1,NULL
E6E35C,7A1BEC,DF4F22,324.99,2018-10-11 16:09:56.827,2018-10-11 16:09:57.217,TRUE,638,41,94566,94566,1,1,1,1
F957D0,19C26D,0ADC71,107.00,2018-10-07 20:28:05.650,2018-10-07 20:28:09.133,TRUE,563,40,31804,31804,1,1,1,1
485610,A528D4,05BCA0,135.00,2018-10-04 12:03:11.403,2018-10-04 12:03:12.013,TRUE,603,57,87507,87507,1,1,1,1
493415,D7705A,E3FFE5,65.48,2018-09-27 16:18:06.460,2018-09-27 16:18:06.773,TRUE,672,33,85296,85296,1,1,1,1
275998,467FE1,0B3A54,155.00,2018-10-13 03:28:33.383,2018-10-13 03:28:33.760,TRUE,601,38,33033,33033,1,1,1,NULL
AFAD1A,019A58,6EA30D,48.90,2018-10-07 20:00:00.443,2018-10-07 20:00:00.790,TRUE,599,49,51450,51450,1,1,1,1
A88835,49EF7A,B4645E,94.38,2018-09-23 03:56:17.733,2018-09-23 03:56:19.233,TRUE,622,30,43302,43302,1,1,1,1
6AA8C3,0E6B1D,8B9AB8,325.21,2018-09-08 20:51:52.440,2018-09-08 20:51:54.330,TRUE,768,28,91941,90291,1,1,1,1
8B2469,86AA74,ED5D01,84.99,2018-09-01 19:48:14.143,2018-09-01 19:48:15.880,TRUE,591,56,77583,77583,1,1,1,1
3EB256,78BFFD,2526E8,244.97,2018-10-13 17:48:59.090,2018-10-13 17:48:59.357,TRUE,710,45,11201,11201,1,1,1,1
1E81DF,4532D8,C37828,58.52,2018-09-24 17:35:29.630,2018-09-24 17:35:31.630,TRUE,637,32,93311,93311,1,1,1,1
6A455C,0E67A4,ED5D01,144.96,2018-09-14 20:44:47.000,2018-09-14 20:44:48.217,TRUE,608,36,48204,48204,1,1,1,1
457640,066571,6F498E,107.91,2018-10-01 03:52:50.487,2018-10-01 03:52:50.787,TRUE,552,24,12515,12515,1,1,1,1
533384,34B47B,E3FFE5,174.94,2018-09-30 16:11:58.707,2018-09-30 16:11:59.283,TRUE,530,38,78657,78657,1,1,1,1
44B298,BD915A,DE18FA,345.00,2018-09-23 02:00:32.430,2018-09-23 02:00:34.007,TRUE,645,54,85260,85260,1,1,1,1
30B168,3E234C,0ADC71,95.15,2018-09-22 01:59:07.367,2018-09-22 01:59:08.807,TRUE,743,29,55420,55420,1,1,1,1
A08DAF,ADA684,8B9AB8,293.00,2018-09-09 19:26:13.613,2018-09-09 19:26:14.817,TRUE,611,23,34243,34243,1,1,1,1
3B3AAA,250308,8D665E,110.00,2018-09-05 01:01:36.090,2018-09-05 01:01:37.233,TRUE,526,27,22556,23220,1,1,1,1
F6D689,B6DCF6,6881F9,86.00,2018-10-12 02:27:12.093,2018-10-12 02:27:12.677,TRUE,805,43,98371,98371,1,1,1,1
60A5D7,F40CFB,C37828,76.16,2018-10-08 08:31:11.940,2018-10-08 08:31:12.457,TRUE,558,35,11212,11212,1,1,1,1
650989,1C58DC,ED5D01,134.99,2018-09-28 20:45:59.650,2018-09-28 20:46:00.023,TRUE,583,47,23608,23608,1,1,1,1
E018D3,EB8A1B,767C9E,85.00,2018-09-21 01:03:05.283,2018-09-21 01:03:06.970,TRUE,602,44,17403,17403,1,1,1,1
ABF8C1,63DDCC,3B88C5,51.24,2018-09-01 14:58:58.910,2018-09-01 14:59:00.797,TRUE,611,25,85043,85043,1,1,1,1
CE30C0,315815,03271F,140.99,2018-08-30 11:02:16.873,2018-08-30 11:02:18.680,TRUE,451,45,12550,12550,1,1,1,1
69BE2B,E7A7A0,C37828,157.32,2018-10-08 22:25:59.137,2018-10-08 22:25:59.480,TRUE,510,33,76549,76548,1,1,0,0
5E9DBB,73FC8B,8D665E,78.40,2018-09-17 20:57:11.677,2018-09-17 20:57:13.237,TRUE,622,21,85035,85035,1,1,1,1
D0CF8C,56B68B,6F498E,82.36,2018-09-03 02:33:46.340,2018-09-03 02:33:47.637,TRUE,754,19,93906,93906,1,1,1,1
99BCA5,FE147F,8D665E,231.23,2018-10-14 22:36:43.327,2018-10-14 22:36:43.640,TRUE,684,33,94044,94044,1,1,1,NULL
F9ED05,EEA359,7B640F,338.00,2018-09-29 22:24:07.933,2018-09-29 22:24:08.217,TRUE,766,25,60625-4275,60625-4275,1,1,1,1
6D3121,208B19,8D665E,131.25,2018-09-29 05:45:05.567,2018-09-29 05:45:05.817,TRUE,611,27,10032,10023,1,1,1,1
5444EA,1C6FFD,C37828,69.95,2018-09-25 02:11:15.417,2018-09-25 02:11:16.900,TRUE,568,26,75056,75056,1,1,1,1
AFEAAA,18FBDB,DF4F22,492.97,2018-09-22 06:30:53.183,2018-09-22 06:30:54.730,TRUE,538,30,78521,78521,1,1,1,1
0B0411,3A5B3C,ED5D01,109.98,2018-09-03 22:03:57.077,2018-09-03 22:03:58.233,TRUE,562,43,11236,11236,1,1,1,1
1B978E,51E5C2,E3FFE5,109.96,2018-10-10 03:07:03.887,2018-10-10 03:07:04.400,TRUE,813,44,34688,34688,1,1,1,1
818F7E,E88DDF,C37828,69.95,2018-10-06 18:46:57.777,2018-10-06 18:46:58.137,TRUE,603,26,19129,19129,1,1,1,1
090A64,E6D992,CA5C3C,170.50,2018-08-31 14:31:55.700,2018-08-31 14:31:57.093,TRUE,552,45,11357,11357,1,1,0,0
9238FC,FD0749,4DAF22,495.00,2018-09-15 19:21:25.900,2018-09-15 19:21:26.900,TRUE,611,39,11354,10022,1,1,1,1
4FC9E5,B9DFF5,E3FFE5,80.96,2018-09-03 04:00:08.733,2018-09-03 04:00:10.157,TRUE,572,33,78572,78572,1,1,1,1
0041DB,6C0E7E,7302D5,541.65,2018-08-31 17:34:35.137,2018-08-31 17:34:36.433,TRUE,614,62,10024,10024,1,1,1,1
F937D2,F89345,BDE37F,485.71,2018-09-26 01:43:25.860,2018-09-26 01:43:29.093,TRUE,559,34,28501,28501,1,0,0,0
6A9C70,D62A17,ED5D01,109.99,2018-09-24 22:07:31.887,2018-09-24 22:07:33.530,TRUE,672,58,90755,92407,1,1,1,1
8887E7,B9DFF5,E3FFE5,44.24,2018-09-01 17:41:31.283,2018-09-01 17:41:32.453,TRUE,572,33,78572,78572,1,1,1,1
9CDC06,734C5F,8D665E,134.14,2018-09-20 04:19:41.927,2018-09-20 04:19:43.303,TRUE,695,23,91106,91106,1,1,1,1
D4F855,6A44EF,C37828,72.91,2018-09-09 04:38:21.380,2018-09-09 04:38:22.410,TRUE,565,31,77049,77049,1,1,1,0
4A1794,AFDDAF,DE18FA,995.00,2018-10-09 14:46:22.437,2018-10-09 14:46:22.827,TRUE,435,48,60515,60515,1,1,1,0
EEEDFB,87B940,86F35F,167.18,2018-09-23 05:53:53.647,2018-09-23 05:53:55.193,TRUE,562,34,07621,07094,1,1,1,1
E98442,959B22,3CF686,304.44,2018-08-29 05:08:09.777,2018-08-29 05:08:11.220,TRUE,610,62,37918,37918,1,1,1,1
755224,3F4286,6F498E,149.45,2018-09-20 20:22:44.837,2018-09-20 20:22:47.460,TRUE,611,23,56379,56379,1,1,1,1
BB9BD1,F57BF8,C37828,69.95,2018-09-13 22:44:46.777,2018-09-13 22:44:47.950,TRUE,613,39,33823,33823,1,1,1,1
2E9DDC,E256F2,6B6FAC,213.00,2018-09-11 03:22:32.117,2018-09-11 03:22:33.960,TRUE,666,27,75232,75232,1,1,1,1
3A68CB,10A693,8D665E,47.60,2018-10-14 23:12:31.053,2018-10-14 23:12:31.427,TRUE,693,25,20001,20001,1,1,1,NULL
21D9FB,22FA2D,767C9E,208.94,2018-09-11 01:40:18.610,2018-09-11 01:40:19.597,TRUE,548,28,90250,90250,1,1,1,1
B10049,57E27C,8B9AB8,390.20,2018-09-02 22:02:31.643,2018-09-02 22:02:32.860,TRUE,571,30,73078,73078,1,1,1,1
86CC92,698FF9,8D665E,84.60,2018-09-02 17:19:15.470,2018-09-02 17:19:17.360,TRUE,655,25,07094,07094,1,1,1,1
D37726,528112,55E809,365.55,2018-09-15 02:52:40.287,2018-09-15 02:52:41.490,TRUE,611,25,06611,11206,1,1,1,1
3BD282,025278,3F89E5,73.50,2018-08-31 20:31:12.257,2018-08-31 20:31:13.930,TRUE,696,37,44022,44022,1,1,1,1
94498F,D62A57,26ECA2,108.18,2018-09-20 20:41:01.617,2018-09-20 20:41:03.320,TRUE,551,29,85741,85741,1,1,1,1
E8C1AE,AAD37A,6F498E,54.28,2018-09-08 19:21:00.657,2018-09-08 19:21:01.830,TRUE,654,21,19121,19027,1,1,1,1
031CA8,9E1615,8B9AB8,379.39,2018-09-02 02:21:39.567,2018-09-02 02:21:40.850,TRUE,748,24,01757,01757,1,1,1,1
562AC4,FB9601,3B88C5,67.49,2018-09-28 14:29:30.427,2018-09-28 14:29:30.737,TRUE,506,46,78411,78404,1,1,1,1
5DE8F8,6C37CE,8D665E,194.32,2018-09-22 02:24:33.240,2018-09-22 02:24:34.723,TRUE,611,23,10456,10456,1,1,1,1
575322,0B6263,864C1F,215.00,2018-10-14 16:21:42.203,2018-10-14 16:21:42.500,TRUE,611,26,45202,45202,1,1,1,NULL
67DE04,93CEF0,E3FFE5,50.98,2018-10-05 22:38:49.837,2018-10-05 22:38:50.180,TRUE,648,45,16403,16403,1,1,1,1
3827AB,F29C03,E3FFE5,80.97,2018-09-21 14:00:04.467,2018-09-21 14:00:18.657,TRUE,582,39,38672,38672,1,1,1,1
166B66,B2F004,E3FFE5,77.23,2018-09-21 13:47:15.883,2018-09-21 13:47:17.430,TRUE,781,32,85338,85338,1,1,1,1
2D40C5,3C2969,8D665E,93.50,2018-10-14 00:47:13.077,2018-10-14 00:47:13.860,TRUE,448,24,10512,10512,1,1,1,NULL
53EA75,12DDE7,C37828,87.05,2018-10-11 02:04:53.883,2018-10-11 02:04:54.243,TRUE,611,30,11373,11373,1,1,1,1
C5A9AB,692BDB,0ADC71,127.99,2018-10-07 11:09:11.020,2018-10-07 11:09:11.443,TRUE,491,47,78703,78703,1,1,1,1
8E2CBF,933AD8,8B9AB8,211.20,2018-09-04 04:28:02.227,2018-09-04 04:28:03.353,TRUE,611,22,32789,32779,1,1,1,1
438EE5,10BB59,D92915,78.00,2018-10-11 02:10:32.260,2018-10-11 02:10:32.557,TRUE,767,33,10002-5147,10011,1,1,1,1
4B9B9D,7B6DC6,C37828,87.05,2018-10-10 21:26:37.707,2018-10-10 21:26:38.020,TRUE,611,24,10471,10471,1,1,1,1
5E068B,5B5E7B,8B9AB8,652.08,2018-09-18 03:27:31.077,2018-09-18 03:27:33.357,TRUE,721,25,94015,94114,1,1,1,1
5A4491,85EE35,7302D5,166.25,2018-09-05 03:37:21.153,2018-09-05 03:37:22.293,TRUE,607,66,02739,02739,1,1,1,1
B3C131,46A1DF,B4645E,81.20,2018-09-01 18:11:55.190,2018-09-01 18:11:56.410,TRUE,689,56,42273,42273,1,0,0,0
AC86A9,EBDC7B,26ECA2,32.83,2018-10-13 18:58:24.103,2018-10-13 18:58:24.477,TRUE,722,21,92562,92562,1,1,1,NULL
8D57ED,45A740,24FBAF,42.00,2018-10-05 21:16:58.713,2018-10-05 21:16:59.027,TRUE,723,47,40004,40004,1,1,1,1
253626,A6BD7E,3B88C5,99.98,2018-10-13 02:43:41.780,2018-10-13 02:43:42.437,TRUE,611,18,90038,90003,1,1,1,NULL
82FC4E,BBD6C5,CA5C3C,122.60,2018-09-30 16:01:33.350,2018-09-30 16:01:33.633,TRUE,718,19,07753,07753,1,1,1,1
0A2FEA,BE88A2,C37828,69.95,2018-09-10 06:18:07.757,2018-09-10 06:18:08.753,TRUE,642,32,85366,85365,1,1,1,1
D88AD9,183BAF,05BCA0,175.50,2018-09-20 14:16:30.653,2018-09-20 14:16:34.137,TRUE,726,30,11217,11217,1,1,1,1
5F4C16,42FE40,8D665E,176.25,2018-10-02 00:48:29.957,2018-10-02 00:48:30.300,TRUE,640,23,07628,07628,1,1,1,1
7A8A47,FBE979,3B88C5,45.23,2018-09-25 00:11:01.730,2018-09-25 00:11:03.243,TRUE,750,22,75043,75043,1,1,1,1
046C5F,FD20C1,6881F9,102.40,2018-09-21 19:50:17.943,2018-09-21 19:50:19.553,TRUE,688,30,93030,93030,1,1,1,1
3BD6F1,ABA72E,9C0B17,44.00,2018-09-07 19:45:05.647,2018-09-07 19:45:07.163,TRUE,547,29,08087,08087,1,1,1,1
6D8CC2,429EB0,24FBAF,111.00,2018-10-13 19:13:32.620,2018-10-13 19:13:33.057,TRUE,551,64,76112,76112,1,1,1,NULL
8D340B,D99762,0B3A54,156.00,2018-10-12 01:22:40.527,2018-10-12 01:22:41.260,TRUE,587,42,64055,64063,1,1,1,1
7E0073,2F689D,8B9AB8,266.00,2018-10-02 02:55:51.850,2018-10-02 02:55:52.490,TRUE,629,43,85295,85295,1,1,1,1
2BA29A,5F610B,6F498E,144.66,2018-08-29 22:31:16.780,2018-08-29 22:31:18.263,TRUE,590,25,94015,94015,1,1,1,1
792EAD,D37C7C,26ECA2,74.74,2018-09-21 04:38:06.527,2018-09-21 04:38:08.340,TRUE,533,32,90241-3001,90241-3001,1,1,1,1
717D3D,93234C,B4645E,157.50,2018-08-29 15:43:23.157,2018-08-29 15:43:24.487,TRUE,642,56,71118,71118,1,1,1,1
0FBAC4,E15052,A6156A,499.00,2018-10-12 12:49:44.940,2018-10-12 12:49:45.360,TRUE,627,46,85254,85254,1,1,1,NULL
183DF2,844279,864C1F,250.00,2018-09-28 17:26:10.473,2018-09-28 17:26:10.753,TRUE,615,25,06082,06082,1,1,1,1
823F5D,9E499A,8D665E,77.00,2018-09-10 00:05:40.823,2018-09-10 00:05:42.073,TRUE,725,20,34667,34667,1,1,1,1
AA28A6,D55C0F,E3FFE5,125.97,2018-08-30 19:19:49.810,2018-08-30 19:19:51.217,TRUE,549,38,78725,78725,1,1,1,1
B872C2,E2F26D,55E809,180.46,2018-09-25 21:46:15.217,2018-09-25 21:46:16.983,TRUE,810,59,10021,10021,1,1,1,1
394BD4,6346FC,8B9AB8,320.00,2018-09-22 14:06:22.117,2018-09-22 14:06:24.630,TRUE,710,28,08723,08723,1,1,1,1
09C75D,D470AD,9C0B17,88.40,2018-09-21 20:38:07.490,2018-09-21 20:38:09.223,TRUE,522,40,72921,76048,1,1,1,1
F98921,608A54,E3FFE5,50.98,2018-10-08 15:43:21.833,2018-10-08 15:45:49.300,TRUE,597,36,33410,33410,1,1,1,1
A632B2,C5877F,C37828,77.80,2018-09-20 22:24:22.730,2018-09-20 22:24:24.467,TRUE,496,27,98012,98012,1,1,1,1
257E33,81F6BE,55E809,375.00,2018-10-13 22:10:11.023,2018-10-13 22:10:11.460,TRUE,784,48,78260,78260,1,1,1,NULL
C27909,1D9785,24FBAF,103.00,2018-10-02 02:39:01.540,2018-10-02 02:39:01.807,TRUE,637,24,75462,75462,1,1,1,1
F8F424,6B5D67,50FA75,104.00,2018-09-14 16:45:12.597,2018-09-14 16:45:13.643,TRUE,489,45,45732-9213,45732-9213,1,1,1,1
02D156,04CD5B,65719E,196.00,2018-08-31 21:40:50.260,2018-08-31 21:40:51.417,TRUE,694,25,33458,33458,1,1,1,1
1B3E54,EC5117,8B9AB8,183.40,2018-10-07 00:44:50.923,2018-10-07 00:44:51.250,TRUE,715,33,95032,95032,1,1,1,1
A66056,1824DE,7B640F,269.70,2018-09-28 23:12:35.500,2018-09-28 23:12:35.767,TRUE,611,62,94025,94025,1,1,1,1
78D1A6,8A7EB4,B8CF53,172.78,2018-09-14 17:42:03.720,2018-09-14 17:42:04.767,TRUE,650,27,94110,94110,1,1,1,1
A9E057,A74D83,0ADC71,107.00,2018-10-07 02:28:02.707,2018-10-07 02:28:03.173,TRUE,600,21,62226,62226,1,0,0,0
DD7DB3,7ECA42,E3FFE5,65.97,2018-10-02 22:30:03.457,2018-10-02 22:30:03.880,TRUE,579,40,80017,80017,1,1,1,1
CC4D2C,6C06B1,8B9AB8,216.00,2018-09-14 16:27:06.097,2018-09-14 16:27:07.193,TRUE,703,29,80003,80003,1,1,1,1
D393DD,2FAB98,7FE732,202.50,2018-09-13 18:28:59.973,2018-09-13 18:29:01.163,TRUE,578,25,53223,53223,1,1,1,1
62CF77,E4C879,6F498E,135.84,2018-09-06 01:40:36.390,2018-09-06 01:40:38.060,TRUE,611,24,90250,90034,1,1,1,1
09A02B,24EB37,79F48C,197.83,2018-09-05 22:32:32.507,2018-09-05 22:32:33.803,TRUE,651,53,72002,72002,1,1,1,1
922431,3A692B,6F498E,134.89,2018-10-06 06:08:33.720,2018-10-06 06:08:34.033,TRUE,531,22,02125,02125,1,1,1,0
44B0BD,2EBC74,C37828,80.91,2018-10-04 00:36:56.310,2018-10-04 00:36:57.610,TRUE,663,31,32065,32065,1,1,1,1
4473F7,212CF0,0ADC71,222.50,2018-10-06 02:11:15.653,2018-10-06 02:11:15.980,TRUE,563,48,07305,07305,1,1,1,1
269E52,2543E6,C37828,75.02,2018-09-29 22:24:33.823,2018-09-29 22:24:34.057,TRUE,643,26,93291,93291,1,1,1,1
32DA67,E7D64B,C37828,109.95,2018-09-27 19:50:23.890,2018-09-27 19:50:24.280,TRUE,600,42,97045,97045,1,1,1,1
B475E6,0B15E0,8D665E,68.85,2018-09-12 21:48:32.177,2018-09-12 21:48:33.443,TRUE,790,30,10009,11249,1,1,1,1
8B71C0,2C1220,E3FFE5,104.06,2018-10-03 22:09:50.550,2018-10-03 22:09:51.423,TRUE,728,30,85145,85145,1,1,1,1
90E79A,EF54CB,6B6FAC,66.50,2018-09-18 02:58:00.247,2018-09-18 02:58:01.933,TRUE,599,30,54301-2407,54301-2407,1,1,1,1
0F306A,40D27B,864C1F,167.15,2018-10-12 02:48:50.123,2018-10-12 02:48:50.637,TRUE,506,24,85020,85020,1,1,1,1
6B0ACA,CACA31,C37828,69.95,2018-09-14 14:52:14.513,2018-09-14 14:52:15.653,TRUE,617,24,30060,30060,1,1,1,1
98F419,D194CE,6F498E,86.87,2018-09-13 20:13:17.707,2018-09-13 20:13:18.783,TRUE,485,23,37601,37601,1,0,0,0
6BCE5C,EB41F0,3B88C5,140.97,2018-09-07 14:59:43.747,2018-09-07 14:59:44.933,TRUE,629,52,85381,85381,1,1,1,1
2DE2EC,D1F608,26ECA2,46.05,2018-09-06 22:59:52.100,2018-09-06 22:59:53.383,TRUE,611,21,25387,25387,1,1,1,1
23A59D,199641,55E809,297.50,2018-10-14 01:25:42.400,2018-10-14 01:25:42.807,TRUE,611,29,33433,33433,1,1,1,NULL
AFD2CB,DB103D,55E809,637.50,2018-09-04 00:57:21.350,2018-09-04 00:57:22.713,TRUE,670,54,01906-3000,01906-3000,1,1,1,1
43C1DF,E54623,B8CF53,71.64,2018-09-09 01:21:41.187,2018-09-09 01:21:42.423,TRUE,578,41,55427,55427,1,1,1,1
B842E1,40A1B6,26ECA2,33.66,2018-09-07 00:13:16.350,2018-09-07 00:13:17.600,TRUE,593,27,89081,89081,1,1,1,1
385013,F3B2FB,E3FFE5,103.47,2018-10-04 12:28:56.910,2018-10-04 12:28:57.427,TRUE,598,30,07719,07719,1,1,1,1
3F1F02,32D479,24FBAF,52.00,2018-10-12 16:10:04.170,2018-10-12 16:10:04.593,TRUE,742,24,79521,79410,1,1,1,NULL
AA0348,7521D8,8D665E,36.89,2018-09-20 05:12:40.133,2018-09-20 05:12:41.573,TRUE,611,20,07012,07012,1,1,1,1
C8FC26,40FBE6,C37828,71.92,2018-10-12 15:36:13.113,2018-10-12 15:36:13.427,TRUE,583,29,65605,65605,1,1,1,1
22CA39,EADAD5,0B3A54,119.30,2018-10-12 08:09:23.277,2018-10-12 08:09:23.667,TRUE,588,23,11432,11432,1,1,1,NULL
5B6620,FE23BA,26ECA2,36.48,2018-09-29 20:29:37.283,2018-09-29 20:29:37.707,TRUE,718,21,79936,79936,1,1,1,1
75DC87,427297,E3FFE5,15.00,2018-09-19 09:28:09.610,2018-09-19 09:28:11.173,TRUE,659,30,79424,79424,1,1,1,1
6CCBF6,89DC77,24FBAF,481.00,2018-10-09 00:22:30.433,2018-10-09 00:22:30.887,TRUE,653,45,79424,79424,1,1,1,1
7AEAF3,286CE0,8B9AB8,117.98,2018-09-22 22:06:36.500,2018-09-22 22:06:37.970,TRUE,512,27,89502,89431,1,1,1,0
C10F2A,B886FF,E3FFE5,30.78,2018-09-12 01:59:45.650,2018-09-12 01:59:46.650,TRUE,659,38,23185,23185,1,1,1,1
5C2E5A,A86C83,E3FFE5,104.97,2018-10-12 15:07:03.857,2018-10-12 15:07:05.060,TRUE,744,44,74055,74055,1,1,1,NULL
7EBCF2,C3F9B6,8D665E,159.53,2018-09-09 06:27:23.303,2018-09-09 06:27:24.397,TRUE,778,23,94122,94122,1,1,1,1
914F03,E24823,C37828,79.95,2018-10-13 01:43:45.030,2018-10-13 01:43:45.513,TRUE,524,27,88011,88011,1,1,1,1
E60A4C,E43B68,0ADC71,105.56,2018-10-12 22:58:21.650,2018-10-12 22:58:21.993,TRUE,628,24,90293,90293,1,1,0,1
19BA09,59ABFA,8B9AB8,221.00,2018-10-12 21:12:33.773,2018-10-12 21:12:34.130,TRUE,654,26,18347,18347,1,1,1,NULL
D9E83E,7A4D26,E3FFE5,122.96,2018-09-17 22:18:46.130,2018-09-17 22:18:47.663,TRUE,509,52,02375,02375,1,1,1,1
986E12,CAB3AF,26ECA2,61.46,2018-09-08 04:06:50.300,2018-09-08 04:06:51.457,TRUE,611,20,27344,27344,1,1,1,1
8E753C,DDC1C9,ED5D01,104.97,2018-09-07 01:42:27.430,2018-09-07 01:42:28.663,TRUE,552,69,43068,43068,1,0,0,0
665693,5F5012,E3FFE5,144.96,2018-08-30 18:16:22.277,2018-08-30 18:16:23.593,TRUE,565,34,77316,77316,1,1,1,1
8C4467,41FDC1,C37828,79.95,2018-10-02 03:07:03.840,2018-10-02 03:07:04.353,TRUE,494,30,60616,60616,1,1,1,1
257BCE,A3A08B,C37828,67.91,2018-09-13 20:52:15.147,2018-09-13 20:52:16.303,TRUE,513,32,33030,33030,1,1,1,1
CB691A,D3131E,26ECA2,146.53,2018-09-02 00:59:09.977,2018-09-02 00:59:12.803,TRUE,492,23,68134,68134,1,0,0,0
4A6E5F,4D529C,34B501,208.25,2018-10-10 06:16:46.507,2018-10-10 06:16:46.897,TRUE,579,45,97006,97006,1,1,1,1
5AD5EE,34D78D,C37828,71.96,2018-09-20 15:45:20.457,2018-09-20 15:45:22.037,TRUE,605,31,02766,02766,1,1,1,1
83475D,2F4F51,3CF686,48.38,2018-08-31 15:08:16.920,2018-08-31 15:08:19.047,TRUE,659,26,11218,11225,1,1,1,1
DA0068,341447,D92915,78.00,2018-09-29 22:46:47.927,2018-09-29 22:46:48.537,TRUE,578,32,60614,60614,1,1,1,1
BB984A,6D924E,6F498E,119.88,2018-09-14 14:45:54.567,2018-09-14 14:45:55.693,TRUE,517,22,43229,43229,1,1,1,1
C059D7,A2EBF0,8D665E,126.28,2018-09-11 17:43:23.510,2018-09-11 17:43:25.260,TRUE,611,21,10512,10010,1,1,1,1
F12B7A,044112,8B9AB8,409.54,2018-10-09 20:07:03.673,2018-10-09 20:07:04.033,TRUE,672,38,90015-3953,90015-3953,1,1,1,1
44FB86,EA0695,C37828,71.39,2018-09-25 03:13:01.113,2018-09-25 03:13:02.563,TRUE,540,26,08048,90026,1,1,1,1
329A62,4F3041,2BB3C5,56.65,2018-09-06 22:33:08.497,2018-09-06 22:33:09.623,TRUE,611,22,70130,35401,1,1,1,1
B6F380,B3322D,C37828,72.91,2018-10-13 00:33:09.683,2018-10-13 00:33:10.077,TRUE,611,37,29349,29349,1,1,1,NULL
7434B8,A14221,6F498E,128.59,2018-09-14 02:45:43.970,2018-09-14 02:45:44.970,TRUE,598,22,95326,95326,1,1,1,1
02003D,B50CAF,E3FFE5,50.98,2018-10-04 02:16:40.753,2018-10-04 02:16:41.173,TRUE,569,27,95621,95621,1,1,1,1
E25410,B07AE5,E3FFE5,73.47,2018-09-21 09:23:29.550,2018-09-21 09:23:31.080,TRUE,710,41,11713,11713,1,1,1,1
C5CCE7,2644C1,3B88C5,149.73,2018-09-26 04:58:07.047,2018-09-26 04:58:08.580,TRUE,688,21,60629,60629,1,1,1,1
878AD3,931ECF,6F498E,65.89,2018-09-10 01:04:32.480,2018-09-10 01:04:33.480,TRUE,611,19,88101,88101,1,1,1,1
B55239,7EB0A6,01B43C,310.00,2018-09-10 00:38:21.067,2018-09-10 00:38:22.220,TRUE,623,25,30904,30904,1,1,1,1
82EA07,1304A7,0AF5A1,134.99,2018-09-07 06:04:51.663,2018-09-07 06:04:52.927,TRUE,552,20,92108,92108,1,1,1,1
8235FF,C4BE3E,24FBAF,266.64,2018-10-07 23:50:46.377,2018-10-07 23:50:46.720,TRUE,488,44,71630,71638,1,1,1,1
37C47A,9452F7,0ADC71,147.48,2018-10-05 12:16:04.437,2018-10-05 12:16:04.890,TRUE,611,48,20019,20009,1,1,1,1
4C3B65,08B3BA,8D665E,55.46,2018-09-19 16:12:06.870,2018-09-19 16:12:08.900,TRUE,552,22,32244,32244,1,0,1,0
83F864,A3A9E2,6B6FAC,59.00,2018-08-28 22:23:13.213,2018-08-28 22:23:14.640,TRUE,546,24,47302-8152,47302-8152,1,1,1,1
5BDED2,BAB4BE,E3FFE5,44.99,2018-09-21 14:07:57.553,2018-09-21 14:08:16.173,TRUE,611,39,29693,29693,1,1,1,1
3445A9,CDD21D,B4645E,90.00,2018-10-05 21:31:16.510,2018-10-05 21:31:16.807,TRUE,517,53,17519,17519,1,1,1,1
ED2FCF,59435E,3F89E5,51.00,2018-09-17 22:34:23.457,2018-09-17 22:34:25.097,TRUE,618,38,97015,97015,1,1,1,1
65F6F2,906027,55E809,245.24,2018-09-24 14:25:09.690,2018-09-24 14:25:11.473,TRUE,539,28,10021,10021,1,1,1,1
356DB8,ABA1CF,0ADC71,148.99,2018-10-11 01:59:46.037,2018-10-11 01:59:46.303,TRUE,563,41,10606,10606,1,1,1,1
621ACF,2FAEC7,8D665E,95.78,2018-09-24 04:00:34.150,2018-09-24 04:00:35.603,TRUE,727,28,90606,90606,1,1,1,1
