,order_id,customer_id,merchant_id,order_amount,checkout_started_at,credit_decision_started_at,approved_for_installments,customer_credit_score,customer_age,customer_billing_zip,customer_shipping_zip,paid_installment_1,paid_installment_2,paid_installment_3,paid_installment_4,orders,order_amount_cum_sum,orders_cum_sum,order_amount_cum_avg,paid_installment_1_cum_avg,paid_installment_2_cum_avg,paid_installment_3_cum_avg,paid_installment_4_cum_avg,order_amount_cum_sum,orders_cum_sum,order_amount_cum_avg,paid_installment_1_cum_avg,paid_installment_2_cum_avg,paid_installment_3_cum_avg,paid_installment_4_cum_avg,merchant_order_amount_cum_sum,merchant_orders_cum_sum,merchant_order_amount_cum_avg,merchant_paid_installment_1_ratio,merchant_paid_installment_2_ratio,merchant_paid_installment_3_ratio,merchant_paid_installment_4_ratio,order_amount_to_merchant_avg_ratio
7620,317FA0,959196,C37828,69.95,2018-09-26 16:55:18.793,2018-09-26 16:55:20.543,True,400,23,33909,33909,1.0,1,1.0,1.0,1,69.95,1,69.95,1.0,1,1.0,1.0,69.95,1,69.95,1.0,1,1.0,1.0,69.95,1,69.95,1.0,1,1.0,1.0,1.0
7621,4C1575,198A9A,C37828,69.95,2018-09-26 17:03:28.403,2018-09-26 17:03:29.980,True,647,20,33173,33173,1.0,1,1.0,1.0,1,69.95,1,69.95,1.0,1,1.0,1.0,69.95,1,69.95,1.0,1,1.0,1.0,69.95,1,69.95,1.0,1,1.0,1.0,1.0
7622,B52BD7,E291E9,C37828,67.91,2018-09-26 17:10:04.107,2018-09-26 17:10:05.683,True,662,23,34120,34120,1.0,1,1.0,1.0,1,67.91,1,67.91,1.0,1,1.0,1.0,67.91,1,67.91,1.0,1,1.0,1.0,67.91,1,67.91,1.0,1,1.0,1.0,1.0
7623,FABED4,43435E,C37828,77.18,2018-09-26 17:38:02.913,2018-09-26 17:38:04.430,True,611,20,94544,94544,1.0,1,1.0,1.0,1,77.18,1,77.18,1.0,1,1.0,1.0,77.18,1,77.18,1.0,1,1.0,1.0,77.18,1,77.18,1.0,1,1.0,1.0,1.0
7624,8096F5,3A02BE,C37828,139.9,2018-09-26 17:39:40.443,2018-09-26 17:39:41.883,True,409,29,33607,33614,1.0,1,1.0,0.0,1,139.9,1,139.9,1.0,1,1.0,0.0,139.9,1,139.9,1.0,1,1.0,0.0,139.9,1,139.9,1.0,1,1.0,0.0,1.0
7625,054728,E004B5,C37828,60.91,2018-09-26 17:42:04.553,2018-09-26 17:42:06.083,True,662,29,19709,19709,1.0,1,1.0,1.0,1,60.91,1,60.91,1.0,1,1.0,1.0,60.91,1,60.91,1.0,1,1.0,1.0,60.91,1,60.91,1.0,1,1.0,1.0,1.0
7626,CEC7F6,7CB4DB,C37828,67.91,2018-09-26 17:43:18.967,2018-09-26 17:43:21.357,True,573,19,77092,77092,1.0,1,1.0,1.0,1,67.91,1,67.91,1.0,1,1.0,1.0,67.91,1,67.91,1.0,1,1.0,1.0,67.91,1,67.91,1.0,1,1.0,1.0,1.0
7627,84A41E,62ABF4,C37828,63.01,2018-09-26 17:44:53.103,2018-09-26 17:44:54.900,True,650,23,48021,48021,1.0,1,1.0,1.0,1,63.01,1,63.01,1.0,1,1.0,1.0,63.01,1,63.01,1.0,1,1.0,1.0,63.01,1,63.01,1.0,1,1.0,1.0,1.0
7628,BFB6A8,FC81B2,C37828,69.95,2018-09-26 17:59:40.487,2018-09-26 17:59:41.923,True,503,31,33189,33140,1.0,1,1.0,1.0,1,69.95,1,69.95,1.0,1,1.0,1.0,69.95,1,69.95,1.0,1,1.0,1.0,69.95,1,69.95,1.0,1,1.0,1.0,1.0
7629,6CF29B,83BC89,C37828,43.52,2018-09-26 18:46:58.003,2018-09-26 18:46:59.600,True,654,33,93444,93444,1.0,1,1.0,1.0,1,43.52,1,43.52,1.0,1,1.0,1.0,43.52,1,43.52,1.0,1,1.0,1.0,43.52,1,43.52,1.0,1,1.0,1.0,1.0
7630,90E32D,408C6F,C37828,87.05,2018-09-26 19:46:20.263,2018-09-26 19:46:21.840,True,611,22,11229,11229,1.0,1,1.0,1.0,1,87.05,1,87.05,1.0,1,1.0,1.0,87.05,1,87.05,1.0,1,1.0,1.0,87.05,1,87.05,1.0,1,1.0,1.0,1.0
7631,77DE66,DBED87,C37828,76.07,2018-09-26 19:50:56.937,2018-09-26 19:50:58.500,True,611,24,14228,14228,1.0,1,1.0,1.0,1,76.07,1,76.07,1.0,1,1.0,1.0,76.07,1,76.07,1.0,1,1.0,1.0,76.07,1,76.07,1.0,1,1.0,1.0,1.0
7632,EB6A4B,388876,C37828,67.22,2018-09-26 20:25:32.240,2018-09-26 20:25:34.273,True,599,20,94132,94132,1.0,1,1.0,1.0,1,67.22,1,67.22,1.0,1,1.0,1.0,67.22,1,67.22,1.0,1,1.0,1.0,67.22,1,67.22,1.0,1,1.0,1.0,1.0
7633,948552,8D84B1,C37828,75.02,2018-09-26 20:32:43.887,2018-09-26 20:32:45.450,True,576,28,94601,94601,1.0,1,1.0,1.0,1,75.02,1,75.02,1.0,1,1.0,1.0,75.02,1,75.02,1.0,1,1.0,1.0,75.02,1,75.02,1.0,1,1.0,1.0,1.0
7634,E2213A,BC24A8,C37828,24.9,2018-09-26 20:46:05.957,2018-09-26 20:46:08.283,True,611,26,30305,30032,1.0,1,1.0,0.0,1,24.9,1,24.9,1.0,1,1.0,0.0,24.9,1,24.9,1.0,1,1.0,0.0,24.9,1,24.9,1.0,1,1.0,0.0,1.0
7635,579C27,A65B59,C37828,88.1,2018-09-26 20:47:20.337,2018-09-26 20:47:21.883,True,639,25,11418,10017,1.0,1,1.0,1.0,1,88.1,1,88.1,1.0,1,1.0,1.0,88.1,1,88.1,1.0,1,1.0,1.0,88.1,1,88.1,1.0,1,1.0,1.0,1.0
7636,F351B8,771DD2,C37828,67.22,2018-09-26 20:51:33.600,2018-09-26 20:51:35.163,True,648,25,92394,92394,1.0,1,1.0,1.0,1,67.22,1,67.22,1.0,1,1.0,1.0,67.22,1,67.22,1.0,1,1.0,1.0,67.22,1,67.22,1.0,1,1.0,1.0,1.0
7637,649834,1F94E3,C37828,74.9,2018-09-26 23:32:01.907,2018-09-26 23:32:03.453,True,740,30,93536,96818,1.0,1,1.0,1.0,1,74.9,1,74.9,1.0,1,1.0,1.0,74.9,1,74.9,1.0,1,1.0,1.0,74.9,1,74.9,1.0,1,1.0,1.0,1.0
7638,59D99A,3D1162,C37828,73.94,2018-09-26 23:58:48.367,2018-09-26 23:58:49.757,True,611,28,10040,10040,1.0,1,1.0,1.0,1,73.94,1,73.94,1.0,1,1.0,1.0,73.94,1,73.94,1.0,1,1.0,1.0,73.94,1,73.94,1.0,1,1.0,1.0,1.0
7639,A47F40,793860,C37828,63.01,2018-09-27 00:16:46.430,2018-09-27 00:16:47.947,True,543,29,60630,60656,1.0,1,1.0,1.0,1,63.01,1,63.01,1.0,1,1.0,1.0,63.01,1,63.01,1.0,1,1.0,1.0,63.01,1,63.01,1.0,1,1.0,1.0,1.0
7640,718EA4,DA3A05,C37828,67.19,2018-09-27 00:25:28.420,2018-09-27 00:25:29.873,True,519,32,07107,07029,1.0,1,1.0,1.0,1,67.19,1,67.19,1.0,1,1.0,1.0,67.19,1,67.19,1.0,1,1.0,1.0,67.19,1,67.19,1.0,1,1.0,1.0,1.0
7641,9F9021,7120C0,C37828,59.64,2018-09-27 01:37:54.917,2018-09-27 01:37:56.357,True,622,20,11717,11717,1.0,1,1.0,1.0,1,59.64,1,59.64,1.0,1,1.0,1.0,59.64,1,59.64,1.0,1,1.0,1.0,59.64,1,59.64,1.0,1,1.0,1.0,1.0
7642,B422D0,947B00,C37828,69.95,2018-09-27 01:49:22.143,2018-09-27 01:49:22.423,True,563,42,80817,80817,1.0,1,1.0,1.0,1,69.95,1,69.95,1.0,1,1.0,1.0,69.95,1,69.95,1.0,1,1.0,1.0,69.95,1,69.95,1.0,1,1.0,1.0,1.0
7643,05AA61,8C544A,C37828,76.12,2018-09-27 01:51:05.943,2018-09-27 01:51:06.510,True,611,18,91913,91913,1.0,1,1.0,1.0,1,76.12,1,76.12,1.0,1,1.0,1.0,76.12,1,76.12,1.0,1,1.0,1.0,76.12,1,76.12,1.0,1,1.0,1.0,1.0
7644,6A232F,456217,C37828,75.02,2018-09-27 01:53:19.230,2018-09-27 01:53:20.040,True,628,22,95828,90301,1.0,1,0.0,0.0,1,75.02,1,75.02,1.0,1,0.0,0.0,75.02,1,75.02,1.0,1,0.0,0.0,75.02,1,75.02,1.0,1,0.0,0.0,1.0
7645,E9AE4F,41C864,C37828,72.41,2018-09-27 01:54:01.813,2018-09-27 01:54:02.157,True,526,23,07003,07003,1.0,1,1.0,1.0,1,72.41,1,72.41,1.0,1,1.0,1.0,72.41,1,72.41,1.0,1,1.0,1.0,72.41,1,72.41,1.0,1,1.0,1.0,1.0
7646,D744BC,C123DB,C37828,54.9,2018-09-27 01:57:53.920,2018-09-27 01:57:54.203,True,632,20,33193,33193,1.0,1,1.0,1.0,1,54.9,1,54.9,1.0,1,1.0,1.0,54.9,1,54.9,1.0,1,1.0,1.0,54.9,1,54.9,1.0,1,1.0,1.0,1.0
7647,519482,C3120B,C37828,67.22,2018-09-27 03:05:17.957,2018-09-27 03:05:19.677,True,662,29,93033,93033,1.0,1,1.0,1.0,1,67.22,1,67.22,1.0,1,1.0,1.0,67.22,1,67.22,1.0,1,1.0,1.0,67.22,1,67.22,1.0,1,1.0,1.0,1.0
7648,636A28,D5D118,C37828,63.01,2018-09-27 04:00:44.980,2018-09-27 04:00:45.493,True,497,38,32839,32839,1.0,1,1.0,1.0,1,63.01,1,63.01,1.0,1,1.0,1.0,63.01,1,63.01,1.0,1,1.0,1.0,63.01,1,63.01,1.0,1,1.0,1.0,1.0
7649,46430D,215789,C37828,63.01,2018-09-27 04:04:49.447,2018-09-27 04:04:49.743,True,714,19,20165,20165,1.0,1,1.0,1.0,1,63.01,1,63.01,1.0,1,1.0,1.0,63.01,1,63.01,1.0,1,1.0,1.0,63.01,1,63.01,1.0,1,1.0,1.0,1.0
7650,F25A7D,7E3091,C37828,72.48,2018-09-27 04:40:10.217,2018-09-27 04:40:10.703,True,697,30,92126,92126,1.0,1,1.0,1.0,1,72.48,1,72.48,1.0,1,1.0,1.0,72.48,1,72.48,1.0,1,1.0,1.0,72.48,1,72.48,1.0,1,1.0,1.0,1.0
7651,FC08B8,864A69,C37828,76.41,2018-09-27 05:30:48.633,2018-09-27 05:30:48.917,True,578,24,46383,23602,1.0,1,1.0,1.0,1,76.41,1,76.41,1.0,1,1.0,1.0,76.41,1,76.41,1.0,1,1.0,1.0,76.41,1,76.41,1.0,1,1.0,1.0,1.0
7652,581ED3,6B58F9,C37828,71.39,2018-09-27 05:36:12.327,2018-09-27 05:36:12.700,True,724,20,90660,90660,1.0,1,1.0,1.0,1,71.39,1,71.39,1.0,1,1.0,1.0,71.39,1,71.39,1.0,1,1.0,1.0,71.39,1,71.39,1.0,1,1.0,1.0,1.0
7653,9C7D6F,DADFE8,C37828,75.02,2018-09-27 07:46:05.977,2018-09-27 07:46:07.003,True,611,25,91761,91761,1.0,0,0.0,0.0,1,75.02,1,75.02,1.0,0,0.0,0.0,75.02,1,75.02,1.0,0,0.0,0.0,75.02,1,75.02,1.0,0,0.0,0.0,1.0
7654,889B41,CA64A0,C37828,69.95,2018-09-27 07:53:24.563,2018-09-27 07:53:24.860,True,538,25,30511,30511,1.0,1,1.0,1.0,1,69.95,1,69.95,1.0,1,1.0,1.0,69.95,1,69.95,1.0,1,1.0,1.0,69.95,1,69.95,1.0,1,1.0,1.0,1.0
7655,63D063,84E98B,C37828,75.02,2018-09-27 10:48:23.840,2018-09-27 10:48:24.497,True,590,27,90057,90057,1.0,1,1.0,1.0,1,75.02,1,75.02,1.0,1,1.0,1.0,75.02,1,75.02,1.0,1,1.0,1.0,75.02,1,75.02,1.0,1,1.0,1.0,1.0
7656,DB27D9,6221E0,C37828,69.95,2018-09-27 11:48:38.390,2018-09-27 11:48:38.890,True,590,47,44144,44144,1.0,1,1.0,1.0,1,69.95,1,69.95,1.0,1,1.0,1.0,69.95,1,69.95,1.0,1,1.0,1.0,69.95,1,69.95,1.0,1,1.0,1.0,1.0
7657,4E365B,838C91,C37828,69.95,2018-09-27 12:08:50.293,2018-09-27 12:08:50.573,True,433,25,76544,76544,1.0,1,1.0,1.0,1,69.95,1,69.95,1.0,1,1.0,1.0,69.95,1,69.95,1.0,1,1.0,1.0,69.95,1,69.95,1.0,1,1.0,1.0,1.0
7658,255F53,2BAAB5,C37828,87.92,2018-09-27 13:14:35.920,2018-09-27 13:14:36.357,True,548,33,30043,30043,1.0,1,1.0,0.0,1,87.92,1,87.92,1.0,1,1.0,0.0,87.92,1,87.92,1.0,1,1.0,0.0,87.92,1,87.92,1.0,1,1.0,0.0,1.0
7659,5981B9,DFFBAA,C37828,86.52,2018-09-27 13:21:52.970,2018-09-27 13:21:53.297,True,611,23,94129,94129,1.0,1,1.0,1.0,1,86.52,1,86.52,1.0,1,1.0,1.0,86.52,1,86.52,1.0,1,1.0,1.0,86.52,1,86.52,1.0,1,1.0,1.0,1.0
7660,5E6F86,11FF91,C37828,60.91,2018-09-27 13:35:20.823,2018-09-27 13:35:21.180,True,666,31,43230,43230,1.0,1,1.0,1.0,1,60.91,1,60.91,1.0,1,1.0,1.0,60.91,1,60.91,1.0,1,1.0,1.0,60.91,1,60.91,1.0,1,1.0,1.0,1.0
7661,D1813E,ADFA81,C37828,69.95,2018-09-27 14:01:01.290,2018-09-27 14:01:02.320,True,474,33,30305,30305,1.0,1,1.0,1.0,1,69.95,1,69.95,1.0,1,1.0,1.0,69.95,1,69.95,1.0,1,1.0,1.0,69.95,1,69.95,1.0,1,1.0,1.0,1.0
7662,4F3D70,E2FC7F,C37828,63.01,2018-09-27 14:08:05.973,2018-09-27 14:08:06.333,True,724,24,02563,02563,1.0,1,1.0,1.0,1,63.01,1,63.01,1.0,1,1.0,1.0,63.01,1,63.01,1.0,1,1.0,1.0,63.01,1,63.01,1.0,1,1.0,1.0,1.0
7663,5DF6A3,1B2F0B,C37828,67.91,2018-09-27 14:33:28.263,2018-09-27 14:33:28.547,True,548,40,77373,77373,1.0,1,1.0,1.0,1,67.91,1,67.91,1.0,1,1.0,1.0,67.91,1,67.91,1.0,1,1.0,1.0,67.91,1,67.91,1.0,1,1.0,1.0,1.0
7664,454E44,37AEBF,C37828,69.95,2018-09-27 14:48:40.727,2018-09-27 14:48:41.413,True,582,22,85143,85143,1.0,1,0.0,0.0,1,69.95,1,69.95,1.0,1,0.0,0.0,69.95,1,69.95,1.0,1,0.0,0.0,69.95,1,69.95,1.0,1,0.0,0.0,1.0
7665,7AD12E,45CB09,C37828,63.01,2018-09-27 14:53:54.790,2018-09-27 14:53:55.180,True,568,24,33023,33023,1.0,1,1.0,1.0,1,63.01,1,63.01,1.0,1,1.0,1.0,63.01,1,63.01,1.0,1,1.0,1.0,63.01,1,63.01,1.0,1,1.0,1.0,1.0
7666,CC6B71,6D809A,C37828,62.9,2018-09-27 15:08:58.503,2018-09-27 15:08:58.783,True,527,30,48237,48237,1.0,1,1.0,1.0,1,62.9,1,62.9,1.0,1,1.0,1.0,62.9,1,62.9,1.0,1,1.0,1.0,62.9,1,62.9,1.0,1,1.0,1.0,1.0
7667,044F34,A21410,C37828,69.95,2018-09-27 15:11:18.153,2018-09-27 15:11:18.467,True,655,34,29016,29016,1.0,1,1.0,1.0,1,69.95,1,69.95,1.0,1,1.0,1.0,69.95,1,69.95,1.0,1,1.0,1.0,69.95,1,69.95,1.0,1,1.0,1.0,1.0
7668,9B90C5,8C14C9,C37828,69.95,2018-09-27 15:56:08.010,2018-09-27 15:56:08.480,True,491,35,28269,28269,1.0,1,1.0,1.0,1,69.95,1,69.95,1.0,1,1.0,1.0,69.95,1,69.95,1.0,1,1.0,1.0,69.95,1,69.95,1.0,1,1.0,1.0,1.0
7669,F05CA2,47934F,C37828,60.91,2018-09-27 16:16:05.770,2018-09-27 16:16:07.020,True,500,27,78634,78634,1.0,1,1.0,1.0,1,60.91,1,60.91,1.0,1,1.0,1.0,60.91,1,60.91,1.0,1,1.0,1.0,60.91,1,60.91,1.0,1,1.0,1.0,1.0
7670,7F3CCC,AE09B7,C37828,68.91,2018-09-27 16:34:57.617,2018-09-27 16:34:57.943,True,717,20,79904,79904,1.0,1,1.0,1.0,1,68.91,1,68.91,1.0,1,1.0,1.0,68.91,1,68.91,1.0,1,1.0,1.0,68.91,1,68.91,1.0,1,1.0,1.0,1.0
7671,195008,BC16CE,C37828,74.9,2018-09-27 17:15:24.027,2018-09-27 17:15:24.340,True,533,51,30701,30701,1.0,1,1.0,1.0,1,74.9,1,74.9,1.0,1,1.0,1.0,74.9,1,74.9,1.0,1,1.0,1.0,74.9,1,74.9,1.0,1,1.0,1.0,1.0
7672,92B36F,36D69B,C37828,67.22,2018-09-27 17:58:23.433,2018-09-27 17:58:23.697,True,746,37,91316,91316,1.0,1,1.0,1.0,1,67.22,1,67.22,1.0,1,1.0,1.0,67.22,1,67.22,1.0,1,1.0,1.0,67.22,1,67.22,1.0,1,1.0,1.0,1.0
7673,04E8FC,D07436,C37828,68.91,2018-09-27 18:03:27.613,2018-09-27 18:03:28.033,True,576,25,85323,85323,1.0,1,1.0,1.0,1,68.91,1,68.91,1.0,1,1.0,1.0,68.91,1,68.91,1.0,1,1.0,1.0,68.91,1,68.91,1.0,1,1.0,1.0,1.0
7674,7998EB,39922C,C37828,74.58,2018-09-27 18:10:57.323,2018-09-27 18:10:57.623,True,440,22,08823,08823,1.0,1,0.0,0.0,1,74.58,1,74.58,1.0,1,0.0,0.0,74.58,1,74.58,1.0,1,0.0,0.0,74.58,1,74.58,1.0,1,0.0,0.0,1.0
7675,49947E,533D28,C37828,107.14,2018-09-27 18:54:35.063,2018-09-27 18:54:35.407,True,611,37,92822,92822,1.0,1,1.0,1.0,1,107.14,1,107.14,1.0,1,1.0,1.0,107.14,1,107.14,1.0,1,1.0,1.0,107.14,1,107.14,1.0,1,1.0,1.0,1.0
7676,4B1A3D,E8D946,C37828,133.17,2018-09-27 19:32:02.813,2018-09-27 19:32:03.157,True,475,24,10452,10452,1.0,1,1.0,1.0,1,133.17,1,133.17,1.0,1,1.0,1.0,133.17,1,133.17,1.0,1,1.0,1.0,133.17,1,133.17,1.0,1,1.0,1.0,1.0
7677,1438F4,4E4AC1,C37828,80.91,2018-09-27 19:36:18.240,2018-09-27 19:36:18.600,True,549,25,20746,20746,1.0,1,1.0,0.0,1,80.91,1,80.91,1.0,1,1.0,0.0,80.91,1,80.91,1.0,1,1.0,0.0,80.91,1,80.91,1.0,1,1.0,0.0,1.0
7678,02C727,13CC93,C37828,44.9,2018-09-27 19:44:24.847,2018-09-27 19:44:25.157,True,510,22,23231,23231,1.0,1,1.0,0.0,1,44.9,1,44.9,1.0,1,1.0,0.0,44.9,1,44.9,1.0,1,1.0,0.0,44.9,1,44.9,1.0,1,1.0,0.0,1.0
7679,B1C2BF,F8278F,C37828,72.41,2018-09-27 19:44:53.327,2018-09-27 19:44:53.593,True,636,29,08816,08816,1.0,1,1.0,1.0,1,72.41,1,72.41,1.0,1,1.0,1.0,72.41,1,72.41,1.0,1,1.0,1.0,72.41,1,72.41,1.0,1,1.0,1.0,1.0
7680,32DA67,E7D64B,C37828,109.95,2018-09-27 19:50:23.890,2018-09-27 19:50:24.280,True,600,42,97045,97045,1.0,1,1.0,1.0,1,109.95,1,109.95,1.0,1,1.0,1.0,109.95,1,109.95,1.0,1,1.0,1.0,109.95,1,109.95,1.0,1,1.0,1.0,1.0
7681,7E8C33,32331C,C37828,97.65,2018-09-27 19:56:08.007,2018-09-27 19:56:08.397,True,616,39,11003,11003,1.0,1,1.0,1.0,1,97.65,1,97.65,1.0,1,1.0,1.0,97.65,1,97.65,1.0,1,1.0,1.0,97.65,1,97.65,1.0,1,1.0,1.0,1.0
7682,91B657,8C7566,C37828,75.72,2018-09-27 20:22:13.290,2018-09-27 20:22:13.663,True,609,30,89158,89158,1.0,1,1.0,1.0,1,75.72,1,75.72,1.0,1,1.0,1.0,75.72,1,75.72,1.0,1,1.0,1.0,75.72,1,75.72,1.0,1,1.0,1.0,1.0
7683,07181A,008364,C37828,63.01,2018-09-27 20:31:23.190,2018-09-27 20:31:23.503,True,592,24,33850,33850,1.0,1,1.0,1.0,1,63.01,1,63.01,1.0,1,1.0,1.0,63.01,1,63.01,1.0,1,1.0,1.0,63.01,1,63.01,1.0,1,1.0,1.0,1.0
7684,B85639,3129E1,C37828,63.01,2018-09-27 20:39:26.050,2018-09-27 20:39:26.347,True,554,39,32819,32819,1.0,1,0.0,1.0,1,63.01,1,63.01,1.0,1,0.0,1.0,63.01,1,63.01,1.0,1,0.0,1.0,63.01,1,63.01,1.0,1,0.0,1.0,1.0
7685,4CADA7,3554F2,C37828,69.95,2018-09-27 20:43:11.473,2018-09-27 20:43:11.867,True,611,28,78621,78621,1.0,1,1.0,1.0,1,69.95,1,69.95,1.0,1,1.0,1.0,69.95,1,69.95,1.0,1,1.0,1.0,69.95,1,69.95,1.0,1,1.0,1.0,1.0
7686,2788D6,BFCE5C,C37828,64.41,2018-09-27 21:27:49.963,2018-09-27 21:27:50.290,True,545,28,76112,76112,1.0,1,1.0,1.0,1,64.41,1,64.41,1.0,1,1.0,1.0,64.41,1,64.41,1.0,1,1.0,1.0,64.41,1,64.41,1.0,1,1.0,1.0,1.0
7687,58226F,5DBD2B,C37828,69.95,2018-09-27 21:33:01.133,2018-09-27 21:33:01.447,True,474,37,33624,33624,1.0,1,1.0,1.0,1,69.95,1,69.95,1.0,1,1.0,1.0,69.95,1,69.95,1.0,1,1.0,1.0,69.95,1,69.95,1.0,1,1.0,1.0,1.0
7688,01C4B8,E2746D,C37828,69.95,2018-09-27 21:37:24.470,2018-09-27 21:37:24.800,True,529,30,23832,23832,1.0,1,1.0,1.0,1,69.95,1,69.95,1.0,1,1.0,1.0,69.95,1,69.95,1.0,1,1.0,1.0,69.95,1,69.95,1.0,1,1.0,1.0,1.0
7689,461903,6304AA,C37828,67.19,2018-09-27 21:47:29.993,2018-09-27 21:47:30.507,True,631,23,07036,07036,1.0,1,1.0,1.0,1,67.19,1,67.19,1.0,1,1.0,1.0,67.19,1,67.19,1.0,1,1.0,1.0,67.19,1,67.19,1.0,1,1.0,1.0,1.0
7690,203FA3,CB6393,C37828,69.95,2018-09-27 22:03:11.833,2018-09-27 22:03:12.503,True,615,31,80951,80951,1.0,1,1.0,1.0,1,69.95,1,69.95,1.0,1,1.0,1.0,69.95,1,69.95,1.0,1,1.0,1.0,69.95,1,69.95,1.0,1,1.0,1.0,1.0
7691,39FE60,0372C0,C37828,24.9,2018-09-27 22:07:18.730,2018-09-27 22:07:19.153,True,611,23,48197,48197,1.0,1,1.0,1.0,1,24.9,1,24.9,1.0,1,1.0,1.0,24.9,1,24.9,1.0,1,1.0,1.0,24.9,1,24.9,1.0,1,1.0,1.0,1.0
7692,D0542D,A86853,C37828,60.91,2018-09-27 22:52:16.517,2018-09-27 22:52:16.877,True,559,34,45619,45619,1.0,1,1.0,1.0,1,60.91,1,60.91,1.0,1,1.0,1.0,60.91,1,60.91,1.0,1,1.0,1.0,60.91,1,60.91,1.0,1,1.0,1.0,1.0
7693,4038A6,BB50A4,C37828,150.04,2018-09-28 00:23:10.747,2018-09-28 00:23:11.077,True,611,21,90262,90262,1.0,1,1.0,1.0,1,150.04,1,150.04,1.0,1,1.0,1.0,150.04,1,150.04,1.0,1,1.0,1.0,150.04,1,150.04,1.0,1,1.0,1.0,1.0
7694,4EE2E0,69F06C,C37828,69.95,2018-09-28 00:23:55.497,2018-09-28 00:23:55.823,True,486,24,77003,77003,1.0,1,1.0,1.0,1,69.95,1,69.95,1.0,1,1.0,1.0,69.95,1,69.95,1.0,1,1.0,1.0,69.95,1,69.95,1.0,1,1.0,1.0,1.0
7695,D92CBC,09FC0C,C37828,69.95,2018-09-28 00:57:40.917,2018-09-28 00:57:41.213,True,611,18,48093,48093,1.0,1,1.0,1.0,1,69.95,1,69.95,1.0,1,1.0,1.0,69.95,1,69.95,1.0,1,1.0,1.0,69.95,1,69.95,1.0,1,1.0,1.0,1.0
7696,503714,892AA8,C37828,89.9,2018-09-28 01:36:55.657,2018-09-28 01:36:55.953,True,565,23,20782,20782,1.0,1,1.0,0.0,1,89.9,1,89.9,1.0,1,1.0,0.0,89.9,1,89.9,1.0,1,1.0,0.0,89.9,1,89.9,1.0,1,1.0,0.0,1.0
7697,A6EA19,B985D1,C37828,81.96,2018-09-28 01:47:44.517,2018-09-28 01:47:44.843,True,576,25,90280,90280,1.0,1,1.0,1.0,1,81.96,1,81.96,1.0,1,1.0,1.0,81.96,1,81.96,1.0,1,1.0,1.0,81.96,1,81.96,1.0,1,1.0,1.0,1.0
7698,99BB86,790EFD,C37828,86.78,2018-09-28 01:50:39.593,2018-09-28 01:50:39.843,True,554,28,90042,90042,1.0,1,1.0,1.0,1,86.78,1,86.78,1.0,1,1.0,1.0,86.78,1,86.78,1.0,1,1.0,1.0,86.78,1,86.78,1.0,1,1.0,1.0,1.0
7699,1FFA83,3098FC,C37828,75.98,2018-09-28 02:09:06.177,2018-09-28 02:09:06.803,True,611,24,11722,11722,1.0,1,1.0,1.0,1,75.98,1,75.98,1.0,1,1.0,1.0,75.98,1,75.98,1.0,1,1.0,1.0,75.98,1,75.98,1.0,1,1.0,1.0,1.0
7700,5FB456,682D7B,C37828,63.01,2018-09-28 02:50:09.977,2018-09-28 02:50:10.287,True,666,20,96707,96707,1.0,1,1.0,1.0,1,63.01,1,63.01,1.0,1,1.0,1.0,63.01,1,63.01,1.0,1,1.0,1.0,63.01,1,63.01,1.0,1,1.0,1.0,1.0
7701,04B67A,AE1386,C37828,93.31,2018-09-28 03:41:52.683,2018-09-28 03:41:52.980,True,690,18,36502,36502,1.0,1,0.0,1.0,1,93.31,1,93.31,1.0,1,0.0,1.0,93.31,1,93.31,1.0,1,0.0,1.0,93.31,1,93.31,1.0,1,0.0,1.0,1.0
7702,E07709,2E7AF2,C37828,60.91,2018-09-28 04:58:23.593,2018-09-28 04:58:23.907,True,579,29,33406,33406,1.0,1,0.0,0.0,1,60.91,1,60.91,1.0,1,0.0,0.0,60.91,1,60.91,1.0,1,0.0,0.0,60.91,1,60.91,1.0,1,0.0,0.0,1.0
7703,481144,B06531,C37828,72.22,2018-09-28 04:59:59.873,2018-09-28 05:00:00.233,True,556,25,84321,84321,1.0,1,1.0,1.0,1,72.22,1,72.22,1.0,1,1.0,1.0,72.22,1,72.22,1.0,1,1.0,1.0,72.22,1,72.22,1.0,1,1.0,1.0,1.0
7704,9B59A0,C9D45B,C37828,72.48,2018-09-28 05:48:10.940,2018-09-28 05:48:11.407,True,587,20,92331,92337,1.0,1,1.0,1.0,1,72.48,1,72.48,1.0,1,1.0,1.0,72.48,1,72.48,1.0,1,1.0,1.0,72.48,1,72.48,1.0,1,1.0,1.0,1.0
7705,4ECBE6,0244DE,C37828,78.35,2018-09-28 06:25:44.853,2018-09-28 06:25:45.133,True,471,20,20708,10029,1.0,1,1.0,1.0,1,78.35,1,78.35,1.0,1,1.0,1.0,78.35,1,78.35,1.0,1,1.0,1.0,78.35,1,78.35,1.0,1,1.0,1.0,1.0
7706,329913,A735CB,C37828,38.11,2018-09-28 07:56:36.290,2018-09-28 07:56:36.693,True,449,34,77037,77037,1.0,0,0.0,0.0,1,38.11,1,38.11,1.0,0,0.0,0.0,38.11,1,38.11,1.0,0,0.0,0.0,38.11,1,38.11,1.0,0,0.0,0.0,1.0
